"TeamA","TeamB","rand","nameA","nameB"
1116,1422,0.87853,"Arkansas","UNC Greensboro"
1209,1422,0.87576,"Georgia St","UNC Greensboro"
1308,1422,0.73648,"New Mexico St","UNC Greensboro"
1281,1422,0.01156,"Missouri","UNC Greensboro"
1166,1422,0.30949,"Creighton","UNC Greensboro"
1455,1422,0.8244,"Wichita St","UNC Greensboro"
1137,1422,0.15743,"Bucknell","UNC Greensboro"
1400,1422,0.0157,"Texas","UNC Greensboro"
1252,1422,0.27527,"Lipscomb","UNC Greensboro"
1168,1422,0.84046,"CS Fullerton","UNC Greensboro"
1395,1422,0.88011,"TCU","UNC Greensboro"
1344,1422,0.24037,"Providence","UNC Greensboro"
1438,1422,0.18358,"Virginia","UNC Greensboro"
1293,1422,0.90772,"Murray St","UNC Greensboro"
1347,1361,0.38852,"Radford","San Diego St"
1382,1361,0.76726,"St Bonaventure","San Diego St"
1393,1361,0.42471,"Syracuse","San Diego St"
1411,1361,0.57745,"TX Southern","San Diego St"
1104,1361,0.04611,"Alabama","San Diego St"
1138,1361,0.50262,"Buffalo","San Diego St"
1181,1361,0.86479,"Duke","San Diego St"
1196,1361,0.95648,"Florida","San Diego St"
1211,1361,0.99771,"Gonzaga","San Diego St"
1222,1361,0.29126,"Houston","San Diego St"
1242,1361,0.22274,"Kansas","San Diego St"
1246,1361,0.70969,"Kentucky","San Diego St"
1260,1361,0.32609,"Loyola-Chicago","San Diego St"
1276,1361,0.98892,"Michigan","San Diego St"
1326,1361,0.26447,"Ohio St","San Diego St"
1348,1361,0.18725,"Rhode Island","San Diego St"
1371,1361,0.42344,"Seton Hall","San Diego St"
1397,1361,0.38487,"Tennessee","San Diego St"
1403,1361,0.81592,"Texas Tech","San Diego St"
1437,1361,0.12369,"Villanova","San Diego St"
1120,1361,0.58464,"Auburn","San Diego St"
1139,1361,0.02946,"Butler","San Diego St"
1153,1361,0.89868,"Cincinnati","San Diego St"
1155,1361,0.55833,"Clemson","San Diego St"
1199,1361,0.61732,"Florida St","San Diego St"
1243,1361,0.75086,"Kansas St","San Diego St"
1267,1361,0.1496,"Marshall","San Diego St"
1277,1361,0.68637,"Michigan St","San Diego St"
1305,1361,0.94005,"Nevada","San Diego St"
1314,1361,0.87504,"North Carolina","San Diego St"
1345,1361,0.67518,"Purdue","San Diego St"
1401,1361,0.81825,"Texas A&M","San Diego St"
1420,1361,0.14338,"UMBC","San Diego St"
1452,1361,0.98279,"West Virginia","San Diego St"
1462,1361,0.16376,"Xavier","San Diego St"
1254,1361,0.87233,"Long Island","San Diego St"
1417,1361,0.18636,"UCLA","San Diego St"
1113,1361,0.20834,"Arizona St","San Diego St"
1300,1361,0.65116,"NC Central","San Diego St"
1439,1361,0.21692,"Virginia Tech","San Diego St"
1112,1361,0.41902,"Arizona","San Diego St"
1233,1361,0.39849,"Iona","San Diego St"
1422,1361,0.86774,"UNC Greensboro","San Diego St"
1335,1361,0.88761,"Penn","San Diego St"
1172,1361,0.34752,"Davidson","San Diego St"
1274,1361,0.9332,"Miami FL","San Diego St"
1285,1361,0.13122,"Montana","San Diego St"
1355,1361,0.14015,"S Dakota St","San Diego St"
1328,1361,0.19114,"Oklahoma","San Diego St"
1301,1361,0.47855,"NC State","San Diego St"
1460,1361,0.51566,"Wright St","San Diego St"
1372,1361,0.94262,"SF Austin","San Diego St"
1158,1361,0.004,"Col Charleston","San Diego St"
1116,1361,0.32571,"Arkansas","San Diego St"
1209,1361,0.01327,"Georgia St","San Diego St"
1308,1361,0.08517,"New Mexico St","San Diego St"
1281,1361,0.05474,"Missouri","San Diego St"
1166,1361,0.59121,"Creighton","San Diego St"
1455,1361,0.59398,"Wichita St","San Diego St"
1137,1361,0.37188,"Bucknell","San Diego St"
1400,1361,0.45163,"Texas","San Diego St"
1252,1361,0.20152,"Lipscomb","San Diego St"
1168,1361,0.29731,"CS Fullerton","San Diego St"
1395,1361,0.58165,"TCU","San Diego St"
1344,1361,0.6648,"Providence","San Diego St"
1438,1361,0.65702,"Virginia","San Diego St"
1293,1361,0.25294,"Murray St","San Diego St"
1347,1335,0.54533,"Radford","Penn"
1382,1335,0.63472,"St Bonaventure","Penn"
1393,1335,0.3863,"Syracuse","Penn"
1411,1335,0.79316,"TX Southern","Penn"
1104,1335,0.8984,"Alabama","Penn"
1138,1335,0.70597,"Buffalo","Penn"
1181,1335,0.06574,"Duke","Penn"
1196,1335,0.28488,"Florida","Penn"
1211,1335,0.43032,"Gonzaga","Penn"
1222,1335,0.00065,"Houston","Penn"
1242,1335,0.01299,"Kansas","Penn"
1246,1335,0.27684,"Kentucky","Penn"
1260,1335,0.2987,"Loyola-Chicago","Penn"
1276,1335,0.00946,"Michigan","Penn"
1326,1335,0.61913,"Ohio St","Penn"
1348,1335,0.03783,"Rhode Island","Penn"
1371,1335,0.02829,"Seton Hall","Penn"
1397,1335,0.38241,"Tennessee","Penn"
1403,1335,0.91696,"Texas Tech","Penn"
1437,1335,0.88585,"Villanova","Penn"
1120,1335,0.04453,"Auburn","Penn"
1139,1335,0.25957,"Butler","Penn"
1153,1335,0.93282,"Cincinnati","Penn"
1155,1335,0.55894,"Clemson","Penn"
1199,1335,0.90964,"Florida St","Penn"
1243,1335,0.83281,"Kansas St","Penn"
1267,1335,0.12478,"Marshall","Penn"
1277,1335,0.0691,"Michigan St","Penn"
1305,1335,0.85708,"Nevada","Penn"
1314,1335,0.60708,"North Carolina","Penn"
1345,1335,0.40829,"Purdue","Penn"
1401,1335,0.82554,"Texas A&M","Penn"
1420,1335,0.61156,"UMBC","Penn"
1452,1335,0.9365,"West Virginia","Penn"
1462,1335,0.00169,"Xavier","Penn"
1254,1335,0.98649,"Long Island","Penn"
1417,1335,0.81922,"UCLA","Penn"
1113,1335,0.84632,"Arizona St","Penn"
1300,1335,0.07001,"NC Central","Penn"
1439,1335,0.99503,"Virginia Tech","Penn"
1112,1335,0.67335,"Arizona","Penn"
1233,1335,0.84121,"Iona","Penn"
1422,1335,0.34345,"UNC Greensboro","Penn"
1361,1335,0.25131,"San Diego St","Penn"
1172,1335,0.36676,"Davidson","Penn"
1274,1335,0.15791,"Miami FL","Penn"
1285,1335,0.22104,"Montana","Penn"
1355,1335,0.35274,"S Dakota St","Penn"
1328,1335,0.84372,"Oklahoma","Penn"
1301,1335,0.9294,"NC State","Penn"
1460,1335,0.52681,"Wright St","Penn"
1372,1335,0.07042,"SF Austin","Penn"
1158,1335,0.10801,"Col Charleston","Penn"
1116,1335,0.77493,"Arkansas","Penn"
1209,1335,0.65677,"Georgia St","Penn"
1308,1335,0.49543,"New Mexico St","Penn"
1281,1335,0.94258,"Missouri","Penn"
1166,1335,0.63235,"Creighton","Penn"
1455,1335,0.50606,"Wichita St","Penn"
1137,1335,0.79853,"Bucknell","Penn"
1400,1335,0.85409,"Texas","Penn"
1252,1335,0.40665,"Lipscomb","Penn"
1168,1335,0.31166,"CS Fullerton","Penn"
1395,1335,0.30531,"TCU","Penn"
1344,1335,0.54355,"Providence","Penn"
1438,1335,0.20603,"Virginia","Penn"
1293,1335,0.26861,"Murray St","Penn"
1347,1172,0.88341,"Radford","Davidson"
1382,1172,0.98332,"St Bonaventure","Davidson"
1393,1172,0.66816,"Syracuse","Davidson"
1411,1172,0.48608,"TX Southern","Davidson"
1104,1172,0.54318,"Alabama","Davidson"
1138,1172,0.38503,"Buffalo","Davidson"
1181,1172,0.96891,"Duke","Davidson"
1196,1172,0.60732,"Florida","Davidson"
1211,1172,0.57846,"Gonzaga","Davidson"
1222,1172,0.42252,"Houston","Davidson"
1242,1172,0.8097,"Kansas","Davidson"
1246,1172,0.20204,"Kentucky","Davidson"
1260,1172,0.20496,"Loyola-Chicago","Davidson"
1276,1172,0.13967,"Michigan","Davidson"
1326,1172,0.81846,"Ohio St","Davidson"
1348,1172,0.65077,"Rhode Island","Davidson"
1371,1172,0.5318,"Seton Hall","Davidson"
1397,1172,0.3951,"Tennessee","Davidson"
1403,1172,0.08067,"Texas Tech","Davidson"
1437,1172,0.38979,"Villanova","Davidson"
1120,1172,0.20769,"Auburn","Davidson"
1139,1172,0.54672,"Butler","Davidson"
1153,1172,0.0812,"Cincinnati","Davidson"
1155,1172,0.74403,"Clemson","Davidson"
1199,1172,0.96109,"Florida St","Davidson"
1243,1172,0.46773,"Kansas St","Davidson"
1267,1172,0.33885,"Marshall","Davidson"
1277,1172,0.40483,"Michigan St","Davidson"
1305,1172,0.0268,"Nevada","Davidson"
1314,1172,0.71688,"North Carolina","Davidson"
1345,1172,0.02612,"Purdue","Davidson"
1401,1172,0.19722,"Texas A&M","Davidson"
1420,1172,0.88553,"UMBC","Davidson"
1452,1172,0.81313,"West Virginia","Davidson"
1462,1172,0.90972,"Xavier","Davidson"
1254,1172,0.16006,"Long Island","Davidson"
1417,1172,0.44066,"UCLA","Davidson"
1113,1172,0.59232,"Arizona St","Davidson"
1300,1172,0.64031,"NC Central","Davidson"
1439,1172,0.88456,"Virginia Tech","Davidson"
1112,1172,0.36382,"Arizona","Davidson"
1233,1172,0.03831,"Iona","Davidson"
1422,1172,0.43445,"UNC Greensboro","Davidson"
1361,1172,0.10246,"San Diego St","Davidson"
1335,1172,0.94662,"Penn","Davidson"
1274,1172,0.6562,"Miami FL","Davidson"
1285,1172,0.70728,"Montana","Davidson"
1355,1172,0.74194,"S Dakota St","Davidson"
1328,1172,0.97259,"Oklahoma","Davidson"
1301,1172,0.10881,"NC State","Davidson"
1460,1172,0.37969,"Wright St","Davidson"
1372,1172,0.52232,"SF Austin","Davidson"
1158,1172,0.85488,"Col Charleston","Davidson"
1116,1172,0.04076,"Arkansas","Davidson"
1209,1172,0.27419,"Georgia St","Davidson"
1308,1172,0.82878,"New Mexico St","Davidson"
1281,1172,0.0628,"Missouri","Davidson"
1166,1172,0.54348,"Creighton","Davidson"
1455,1172,0.99358,"Wichita St","Davidson"
1137,1172,0.56356,"Bucknell","Davidson"
1400,1172,0.34477,"Texas","Davidson"
1252,1172,0.49174,"Lipscomb","Davidson"
1168,1172,0.09046,"CS Fullerton","Davidson"
1395,1172,0.70786,"TCU","Davidson"
1344,1172,0.04481,"Providence","Davidson"
1438,1172,0.19661,"Virginia","Davidson"
1293,1172,0.98606,"Murray St","Davidson"
1347,1274,0.44763,"Radford","Miami FL"
1382,1274,0.87618,"St Bonaventure","Miami FL"
1393,1274,0.11964,"Syracuse","Miami FL"
1411,1274,0.87644,"TX Southern","Miami FL"
1104,1274,0.30269,"Alabama","Miami FL"
1138,1274,0.64128,"Buffalo","Miami FL"
1181,1274,0.19413,"Duke","Miami FL"
1196,1274,0.71428,"Florida","Miami FL"
1211,1274,0.07681,"Gonzaga","Miami FL"
1222,1274,0.45506,"Houston","Miami FL"
1242,1274,0.76283,"Kansas","Miami FL"
1246,1274,0.04554,"Kentucky","Miami FL"
1260,1274,0.94603,"Loyola-Chicago","Miami FL"
1276,1274,0.09861,"Michigan","Miami FL"
1326,1274,0.03479,"Ohio St","Miami FL"
1348,1274,0.05597,"Rhode Island","Miami FL"
1371,1274,0.19953,"Seton Hall","Miami FL"
1397,1274,0.42153,"Tennessee","Miami FL"
1403,1274,0.06592,"Texas Tech","Miami FL"
1437,1274,0.72792,"Villanova","Miami FL"
1120,1274,0.23239,"Auburn","Miami FL"
1139,1274,0.40628,"Butler","Miami FL"
1153,1274,0.31174,"Cincinnati","Miami FL"
1155,1274,0.10143,"Clemson","Miami FL"
1199,1274,0.36918,"Florida St","Miami FL"
1243,1274,0.38848,"Kansas St","Miami FL"
1267,1274,0.52287,"Marshall","Miami FL"
1277,1274,0.82306,"Michigan St","Miami FL"
1305,1274,0.30635,"Nevada","Miami FL"
1314,1274,0.66703,"North Carolina","Miami FL"
1345,1274,0.24056,"Purdue","Miami FL"
1401,1274,0.58377,"Texas A&M","Miami FL"
1420,1274,0.74685,"UMBC","Miami FL"
1452,1274,0.42355,"West Virginia","Miami FL"
1462,1274,0.92078,"Xavier","Miami FL"
1254,1274,0.80373,"Long Island","Miami FL"
1417,1274,0.94078,"UCLA","Miami FL"
1113,1274,0.24227,"Arizona St","Miami FL"
1300,1274,0.09223,"NC Central","Miami FL"
1439,1274,0.32853,"Virginia Tech","Miami FL"
1112,1274,0.4933,"Arizona","Miami FL"
1233,1274,0.78377,"Iona","Miami FL"
1422,1274,0.57288,"UNC Greensboro","Miami FL"
1361,1274,0.99188,"San Diego St","Miami FL"
1335,1274,0.04622,"Penn","Miami FL"
1172,1274,0.43002,"Davidson","Miami FL"
1285,1274,0.87441,"Montana","Miami FL"
1355,1274,0.69145,"S Dakota St","Miami FL"
1328,1274,0.037,"Oklahoma","Miami FL"
1301,1274,0.19393,"NC State","Miami FL"
1460,1274,0.79576,"Wright St","Miami FL"
1372,1274,0.71309,"SF Austin","Miami FL"
1158,1274,0.03961,"Col Charleston","Miami FL"
1116,1274,0.61756,"Arkansas","Miami FL"
1209,1274,0.935,"Georgia St","Miami FL"
1308,1274,0.66385,"New Mexico St","Miami FL"
1281,1274,0.06541,"Missouri","Miami FL"
1166,1274,0.90361,"Creighton","Miami FL"
1455,1274,0.06521,"Wichita St","Miami FL"
1137,1274,0.07395,"Bucknell","Miami FL"
1400,1274,0.63102,"Texas","Miami FL"
1252,1274,0.50472,"Lipscomb","Miami FL"
1168,1274,0.11088,"CS Fullerton","Miami FL"
1395,1274,0.81782,"TCU","Miami FL"
1344,1274,0.92753,"Providence","Miami FL"
1438,1274,0.49352,"Virginia","Miami FL"
1293,1274,0.90598,"Murray St","Miami FL"
1347,1285,0.36336,"Radford","Montana"
1382,1285,0.03163,"St Bonaventure","Montana"
1393,1285,0.65604,"Syracuse","Montana"
1411,1285,0.52041,"TX Southern","Montana"
1104,1285,0.8469,"Alabama","Montana"
1138,1285,0.95481,"Buffalo","Montana"
1181,1285,0.46506,"Duke","Montana"
1196,1285,0.20168,"Florida","Montana"
1211,1285,0.10397,"Gonzaga","Montana"
1222,1285,0.26659,"Houston","Montana"
1242,1285,0.83244,"Kansas","Montana"
1246,1285,0.62065,"Kentucky","Montana"
1260,1285,0.45627,"Loyola-Chicago","Montana"
1276,1285,0.31477,"Michigan","Montana"
1326,1285,0.43981,"Ohio St","Montana"
1348,1285,0.82714,"Rhode Island","Montana"
1371,1285,0.10312,"Seton Hall","Montana"
1397,1285,0.56026,"Tennessee","Montana"
1403,1285,0.96734,"Texas Tech","Montana"
1437,1285,0.35095,"Villanova","Montana"
1120,1285,0.445,"Auburn","Montana"
1139,1285,0.81913,"Butler","Montana"
1153,1285,0.2113,"Cincinnati","Montana"
1155,1285,0.18712,"Clemson","Montana"
1199,1285,0.76644,"Florida St","Montana"
1243,1285,0.95742,"Kansas St","Montana"
1267,1285,0.52611,"Marshall","Montana"
1277,1285,0.7207,"Michigan St","Montana"
1305,1285,0.75224,"Nevada","Montana"
1314,1285,0.64834,"North Carolina","Montana"
1345,1285,0.67876,"Purdue","Montana"
1401,1285,0.23059,"Texas A&M","Montana"
1420,1285,0.73971,"UMBC","Montana"
1452,1285,0.56938,"West Virginia","Montana"
1462,1285,0.4608,"Xavier","Montana"
1254,1285,0.2766,"Long Island","Montana"
1417,1285,0.55596,"UCLA","Montana"
1113,1285,0.69689,"Arizona St","Montana"
1300,1285,0.03756,"NC Central","Montana"
1439,1285,0.98636,"Virginia Tech","Montana"
1112,1285,0.2206,"Arizona","Montana"
1233,1285,0.88733,"Iona","Montana"
1422,1285,0.77697,"UNC Greensboro","Montana"
1361,1285,0.99638,"San Diego St","Montana"
1335,1285,0.11913,"Penn","Montana"
1172,1285,0.05191,"Davidson","Montana"
1274,1285,0.91892,"Miami FL","Montana"
1355,1285,0.98304,"S Dakota St","Montana"
1328,1285,0.57229,"Oklahoma","Montana"
1301,1285,0.2384,"NC State","Montana"
1460,1285,0.65035,"Wright St","Montana"
1372,1285,0.65446,"SF Austin","Montana"
1158,1285,0.4476,"Col Charleston","Montana"
1116,1285,0.88422,"Arkansas","Montana"
1209,1285,0.94431,"Georgia St","Montana"
1308,1285,0.19903,"New Mexico St","Montana"
1281,1285,0.60815,"Missouri","Montana"
1166,1285,0.03925,"Creighton","Montana"
1455,1285,0.65805,"Wichita St","Montana"
1137,1285,0.90624,"Bucknell","Montana"
1400,1285,0.53927,"Texas","Montana"
1252,1285,0.89239,"Lipscomb","Montana"
1168,1285,0.86705,"CS Fullerton","Montana"
1395,1285,0.40384,"TCU","Montana"
1344,1285,0.10482,"Providence","Montana"
1438,1285,0.69547,"Virginia","Montana"
1293,1285,0.19145,"Murray St","Montana"
1347,1355,0.7483,"Radford","S Dakota St"
1382,1355,0.30924,"St Bonaventure","S Dakota St"
1393,1355,0.48045,"Syracuse","S Dakota St"
1411,1355,0.3546,"TX Southern","S Dakota St"
1104,1355,0.93631,"Alabama","S Dakota St"
1138,1355,0.64584,"Buffalo","S Dakota St"
1181,1355,0.90631,"Duke","S Dakota St"
1196,1355,0.08323,"Florida","S Dakota St"
1211,1355,0.00386,"Gonzaga","S Dakota St"
1222,1355,0.84506,"Houston","S Dakota St"
1242,1355,0.15244,"Kansas","S Dakota St"
1246,1355,0.57966,"Kentucky","S Dakota St"
1260,1355,0.51615,"Loyola-Chicago","S Dakota St"
1276,1355,0.55756,"Michigan","S Dakota St"
1326,1355,0.36307,"Ohio St","S Dakota St"
1348,1355,0.48673,"Rhode Island","S Dakota St"
1371,1355,0.69173,"Seton Hall","S Dakota St"
1397,1355,0.91481,"Tennessee","S Dakota St"
1403,1355,0.39354,"Texas Tech","S Dakota St"
1437,1355,0.45612,"Villanova","S Dakota St"
1120,1355,0.39691,"Auburn","S Dakota St"
1139,1355,0.47056,"Butler","S Dakota St"
1153,1355,0.0127,"Cincinnati","S Dakota St"
1155,1355,0.27748,"Clemson","S Dakota St"
1199,1355,0.06871,"Florida St","S Dakota St"
1243,1355,0.72817,"Kansas St","S Dakota St"
1267,1355,0.9248,"Marshall","S Dakota St"
1277,1355,0.47539,"Michigan St","S Dakota St"
1305,1355,0.15687,"Nevada","S Dakota St"
1314,1355,0.23572,"North Carolina","S Dakota St"
1345,1355,0.25938,"Purdue","S Dakota St"
1401,1355,0.762,"Texas A&M","S Dakota St"
1420,1355,0.99277,"UMBC","S Dakota St"
1452,1355,0.04636,"West Virginia","S Dakota St"
1462,1355,0.01725,"Xavier","S Dakota St"
1254,1355,0.84339,"Long Island","S Dakota St"
1417,1355,0.08116,"UCLA","S Dakota St"
1113,1355,0.06666,"Arizona St","S Dakota St"
1300,1355,0.58159,"NC Central","S Dakota St"
1439,1355,0.74303,"Virginia Tech","S Dakota St"
1112,1355,0.4677,"Arizona","S Dakota St"
1233,1355,0.66462,"Iona","S Dakota St"
1422,1355,0.3616,"UNC Greensboro","S Dakota St"
1361,1355,0.95734,"San Diego St","S Dakota St"
1335,1355,0.27242,"Penn","S Dakota St"
1172,1355,0.69891,"Davidson","S Dakota St"
1274,1355,0.14882,"Miami FL","S Dakota St"
1285,1355,0.63418,"Montana","S Dakota St"
1328,1355,0.23113,"Oklahoma","S Dakota St"
1301,1355,0.73909,"NC State","S Dakota St"
1460,1355,0.96884,"Wright St","S Dakota St"
1372,1355,0.51631,"SF Austin","S Dakota St"
1158,1355,0.83989,"Col Charleston","S Dakota St"
1116,1355,0.40176,"Arkansas","S Dakota St"
1209,1355,0.61075,"Georgia St","S Dakota St"
1308,1355,0.68176,"New Mexico St","S Dakota St"
1281,1355,0.99366,"Missouri","S Dakota St"
1166,1355,0.2425,"Creighton","S Dakota St"
1455,1355,0.17346,"Wichita St","S Dakota St"
1137,1355,0.24677,"Bucknell","S Dakota St"
1400,1355,0.26985,"Texas","S Dakota St"
1252,1355,0.36557,"Lipscomb","S Dakota St"
1168,1355,0.27716,"CS Fullerton","S Dakota St"
1395,1355,0.15745,"TCU","S Dakota St"
1344,1355,0.042,"Providence","S Dakota St"
1438,1355,0.15135,"Virginia","S Dakota St"
1293,1355,0.82565,"Murray St","S Dakota St"
1347,1328,0.19296,"Radford","Oklahoma"
1382,1328,0.80272,"St Bonaventure","Oklahoma"
1393,1328,0.24737,"Syracuse","Oklahoma"
1411,1328,0.16093,"TX Southern","Oklahoma"
1104,1328,0.50547,"Alabama","Oklahoma"
1138,1328,0.9424,"Buffalo","Oklahoma"
1181,1328,0.11785,"Duke","Oklahoma"
1196,1328,0.34257,"Florida","Oklahoma"
1211,1328,0.54602,"Gonzaga","Oklahoma"
1222,1328,0.77301,"Houston","Oklahoma"
1242,1328,0.28337,"Kansas","Oklahoma"
1246,1328,0.78969,"Kentucky","Oklahoma"
1260,1328,0.6541,"Loyola-Chicago","Oklahoma"
1276,1328,0.77939,"Michigan","Oklahoma"
1326,1328,0.34715,"Ohio St","Oklahoma"
1348,1328,0.81207,"Rhode Island","Oklahoma"
1371,1328,0.00522,"Seton Hall","Oklahoma"
1397,1328,0.93878,"Tennessee","Oklahoma"
1403,1328,0.53432,"Texas Tech","Oklahoma"
1437,1328,0.55916,"Villanova","Oklahoma"
1120,1328,0.00911,"Auburn","Oklahoma"
1139,1328,0.44412,"Butler","Oklahoma"
1153,1328,0.82867,"Cincinnati","Oklahoma"
1155,1328,0.6643,"Clemson","Oklahoma"
1199,1328,0.89962,"Florida St","Oklahoma"
1243,1328,0.7225,"Kansas St","Oklahoma"
1267,1328,0.35626,"Marshall","Oklahoma"
1277,1328,0.71737,"Michigan St","Oklahoma"
1305,1328,0.00836,"Nevada","Oklahoma"
1314,1328,0.81729,"North Carolina","Oklahoma"
1345,1328,0.68763,"Purdue","Oklahoma"
1401,1328,0.886,"Texas A&M","Oklahoma"
1420,1328,0.49855,"UMBC","Oklahoma"
1452,1328,0.1754,"West Virginia","Oklahoma"
1462,1328,0.77265,"Xavier","Oklahoma"
1254,1328,0.53705,"Long Island","Oklahoma"
1417,1328,0.6263,"UCLA","Oklahoma"
1113,1328,0.34329,"Arizona St","Oklahoma"
1300,1328,0.3644,"NC Central","Oklahoma"
1439,1328,0.04635,"Virginia Tech","Oklahoma"
1112,1328,0.5523,"Arizona","Oklahoma"
1233,1328,0.34423,"Iona","Oklahoma"
1422,1328,0.0673,"UNC Greensboro","Oklahoma"
1361,1328,0.71878,"San Diego St","Oklahoma"
1335,1328,0.68578,"Penn","Oklahoma"
1172,1328,0.03657,"Davidson","Oklahoma"
1274,1328,0.55841,"Miami FL","Oklahoma"
1285,1328,0.66939,"Montana","Oklahoma"
1355,1328,0.58118,"S Dakota St","Oklahoma"
1301,1328,0.75752,"NC State","Oklahoma"
1460,1328,0.5926,"Wright St","Oklahoma"
1372,1328,0.07661,"SF Austin","Oklahoma"
1158,1328,0.67924,"Col Charleston","Oklahoma"
1116,1328,0.79941,"Arkansas","Oklahoma"
1209,1328,0.68355,"Georgia St","Oklahoma"
1308,1328,0.88253,"New Mexico St","Oklahoma"
1281,1328,0.5539,"Missouri","Oklahoma"
1166,1328,0.66208,"Creighton","Oklahoma"
1455,1328,0.38118,"Wichita St","Oklahoma"
1137,1328,0.27235,"Bucknell","Oklahoma"
1400,1328,0.60657,"Texas","Oklahoma"
1252,1328,0.1509,"Lipscomb","Oklahoma"
1168,1328,0.98797,"CS Fullerton","Oklahoma"
1395,1328,0.34081,"TCU","Oklahoma"
1344,1328,0.36458,"Providence","Oklahoma"
1438,1328,0.33436,"Virginia","Oklahoma"
1293,1328,0.23762,"Murray St","Oklahoma"
1347,1301,0.48168,"Radford","NC State"
1382,1301,0.14868,"St Bonaventure","NC State"
1393,1301,0.90703,"Syracuse","NC State"
1411,1301,0.62329,"TX Southern","NC State"
1104,1301,0.62083,"Alabama","NC State"
1138,1301,0.67106,"Buffalo","NC State"
1181,1301,0.04113,"Duke","NC State"
1196,1301,0.38784,"Florida","NC State"
1211,1301,0.57336,"Gonzaga","NC State"
1222,1301,0.69089,"Houston","NC State"
1242,1301,0.50731,"Kansas","NC State"
1246,1301,0.7321,"Kentucky","NC State"
1260,1301,0.75423,"Loyola-Chicago","NC State"
1276,1301,0.8444,"Michigan","NC State"
1326,1301,0.08548,"Ohio St","NC State"
1348,1301,0.03954,"Rhode Island","NC State"
1371,1301,0.17299,"Seton Hall","NC State"
1397,1301,0.10346,"Tennessee","NC State"
1403,1301,0.90052,"Texas Tech","NC State"
1437,1301,0.14234,"Villanova","NC State"
1120,1301,0.65813,"Auburn","NC State"
1139,1301,0.06865,"Butler","NC State"
1153,1301,0.13159,"Cincinnati","NC State"
1155,1301,0.17818,"Clemson","NC State"
1199,1301,0.94589,"Florida St","NC State"
1243,1301,0.82206,"Kansas St","NC State"
1267,1301,0.38764,"Marshall","NC State"
1277,1301,0.30422,"Michigan St","NC State"
1305,1301,0.22244,"Nevada","NC State"
1314,1301,0.14477,"North Carolina","NC State"
1345,1301,0.30027,"Purdue","NC State"
1401,1301,0.31391,"Texas A&M","NC State"
1420,1301,0.50718,"UMBC","NC State"
1452,1301,0.25412,"West Virginia","NC State"
1462,1301,0.00864,"Xavier","NC State"
1254,1301,0.32966,"Long Island","NC State"
1417,1301,0.59974,"UCLA","NC State"
1113,1301,0.30297,"Arizona St","NC State"
1300,1301,0.04261,"NC Central","NC State"
